Species;FAO;Mod;RCP;Year;Month;AreaBefore;AreaAfter
Gädda;FPI;IPSL-CM5A-MR;rcp45;2012;4;301,4163;300,3095
Gädda;FPI;IPSL-CM5A-MR;rcp45;2012;5;301,4163;301,4163
Gädda;FPI;IPSL-CM5A-MR;rcp45;2012;6;301,4163;0,341338
Gädda;FPI;HadGEM2-ES;rcp45;2012;3;301,4163;115,4377
Gädda;FPI;HadGEM2-ES;rcp45;2012;4;301,4163;300,3095
Gädda;FPI;HadGEM2-ES;rcp45;2012;5;301,4163;301,4163
Gädda;FPI;HadGEM2-ES;rcp45;2012;6;301,4163;2,186081
Gädda;FPI;HadGEM2-ES;rcp85;2012;3;301,4163;112,8014
Gädda;FPI;HadGEM2-ES;rcp85;2012;4;301,4163;300,3095
Gädda;FPI;HadGEM2-ES;rcp85;2012;5;301,4163;300,8391
Gädda;FPI;HadGEM2-ES;rcp85;2012;6;301,4163;56,33468
Löja;ALR;MPI-ESM-LR;rcp45;2006;5;231,171;0
Löja;ALR;MPI-ESM-LR;rcp45;2006;6;231,171;2,049336
Löja;ALR;MPI-ESM-LR;rcp45;2006;7;231,171;163,3549
Löja;ALR;MPI-ESM-LR;rcp45;2006;8;231,171;173,8674
Löja;ALR;MPI-ESM-LR;rcp85;2006;5;231,171;0
Löja;ALR;MPI-ESM-LR;rcp85;2006;6;231,171;108,7204
Löja;ALR;MPI-ESM-LR;rcp85;2006;7;231,171;217,4325
Löja;ALR;MPI-ESM-LR;rcp85;2006;8;231,171;158,5718
Löja;ALR;EC-EARTH;rcp45;2006;5;231,171;0
Löja;ALR;EC-EARTH;rcp45;2006;6;231,171;0,172234
Löja;ALR;EC-EARTH;rcp45;2006;7;231,171;182,8861
Löja;ALR;EC-EARTH;rcp45;2006;8;231,171;125,0437
Löja;ALR;EC-EARTH;rcp85;2006;5;231,171;0
Löja;ALR;EC-EARTH;rcp85;2006;6;231,171;1,467883
Löja;ALR;EC-EARTH;rcp85;2006;7;231,171;130,2042
Löja;ALR;EC-EARTH;rcp85;2006;8;231,171;105,213
Löja;ALR;IPSL-CM5A-MR;rcp45;2006;5;231,171;0
Löja;ALR;IPSL-CM5A-MR;rcp45;2006;6;231,171;0,846985
Löja;ALR;IPSL-CM5A-MR;rcp45;2006;7;231,171;193,0603
Löja;ALR;IPSL-CM5A-MR;rcp45;2006;8;231,171;196,1595
Löja;ALR;HadGEM2-ES;rcp45;2006;5;231,171;0
Löja;ALR;HadGEM2-ES;rcp45;2006;6;231,171;106,1077
Löja;ALR;HadGEM2-ES;rcp45;2006;7;231,171;219,3644
Löja;ALR;HadGEM2-ES;rcp45;2006;8;231,171;227,8787
Löja;ALR;HadGEM2-ES;rcp85;2006;5;231,171;0
Löja;ALR;HadGEM2-ES;rcp85;2006;6;231,171;112,3945
Löja;ALR;HadGEM2-ES;rcp85;2006;7;231,171;222,3175
Löja;ALR;HadGEM2-ES;rcp85;2006;8;231,171;229,2042
Löja;ALR;MPI-ESM-LR;rcp45;2007;5;231,171;0
Löja;ALR;MPI-ESM-LR;rcp45;2007;6;231,171;60,95071
Löja;ALR;MPI-ESM-LR;rcp45;2007;7;231,171;219,4645
Löja;ALR;MPI-ESM-LR;rcp45;2007;8;231,171;177,1934
Löja;ALR;MPI-ESM-LR;rcp85;2007;5;231,171;0
Löja;ALR;MPI-ESM-LR;rcp85;2007;6;231,171;6,675628
Löja;ALR;MPI-ESM-LR;rcp85;2007;7;231,171;147,2696
Löja;ALR;MPI-ESM-LR;rcp85;2007;8;231,171;113,2095
Löja;ALR;EC-EARTH;rcp45;2007;5;231,171;0
Löja;ALR;EC-EARTH;rcp45;2007;6;231,171;1,185597
Löja;ALR;EC-EARTH;rcp45;2007;7;231,171;197,7688
Löja;ALR;EC-EARTH;rcp45;2007;8;231,171;156,0332
Löja;ALR;EC-EARTH;rcp85;2007;5;231,171;0
Löja;ALR;EC-EARTH;rcp85;2007;6;231,171;0,112923
Löja;ALR;EC-EARTH;rcp85;2007;7;231,171;141,3365
Löja;ALR;EC-EARTH;rcp85;2007;8;231,171;118,4236
Löja;ALR;IPSL-CM5A-MR;rcp45;2007;5;231,171;0
Löja;ALR;IPSL-CM5A-MR;rcp45;2007;6;231,171;143,0602
Löja;ALR;IPSL-CM5A-MR;rcp45;2007;7;231,171;223,6368
Löja;ALR;IPSL-CM5A-MR;rcp45;2007;8;231,171;221,112
Löja;ALR;HadGEM2-ES;rcp45;2007;5;231,171;0
Löja;ALR;HadGEM2-ES;rcp45;2007;6;231,171;81,91084
Löja;ALR;HadGEM2-ES;rcp45;2007;7;231,171;229,3251
Löja;ALR;HadGEM2-ES;rcp45;2007;8;231,171;229,261
Löja;ALR;HadGEM2-ES;rcp85;2007;5;231,171;0
Löja;ALR;HadGEM2-ES;rcp85;2007;6;231,171;136,4574
Löja;ALR;HadGEM2-ES;rcp85;2007;7;231,171;226,8666
Löja;ALR;HadGEM2-ES;rcp85;2007;8;231,171;217,623
Löja;ALR;MPI-ESM-LR;rcp45;2008;5;231,171;0
Löja;ALR;MPI-ESM-LR;rcp45;2008;6;231,171;2,08891
Löja;ALR;MPI-ESM-LR;rcp45;2008;7;231,171;220,5845
Löja;ALR;MPI-ESM-LR;rcp45;2008;8;231,171;189,0969
Löja;ALR;MPI-ESM-LR;rcp85;2008;5;231,171;0
Löja;ALR;MPI-ESM-LR;rcp85;2008;6;231,171;1,467883
Löja;ALR;MPI-ESM-LR;rcp85;2008;7;231,171;169,7753
Löja;ALR;MPI-ESM-LR;rcp85;2008;8;231,171;134,3406
Löja;ALR;EC-EARTH;rcp45;2008;5;231,171;0
Löja;ALR;EC-EARTH;rcp45;2008;6;231,171;1,975996
Löja;ALR;EC-EARTH;rcp45;2008;7;231,171;163,7089
Löja;ALR;EC-EARTH;rcp45;2008;8;231,171;92,02991
Löja;ALR;EC-EARTH;rcp85;2008;5;231,171;0
Löja;ALR;EC-EARTH;rcp85;2008;6;231,171;0,959769
Löja;ALR;EC-EARTH;rcp85;2008;7;231,171;150,0389
Löja;ALR;EC-EARTH;rcp85;2008;8;231,171;189,2264
Löja;ALR;IPSL-CM5A-MR;rcp45;2008;5;231,171;0
Löja;ALR;IPSL-CM5A-MR;rcp45;2008;6;231,171;7,916647
Löja;ALR;IPSL-CM5A-MR;rcp45;2008;7;231,171;209,1165
Löja;ALR;IPSL-CM5A-MR;rcp45;2008;8;231,171;220,3558
Löja;ALR;HadGEM2-ES;rcp45;2008;5;231,171;0
Löja;ALR;HadGEM2-ES;rcp45;2008;6;231,171;103,3173
Löja;ALR;HadGEM2-ES;rcp45;2008;7;231,171;212,9034
Löja;ALR;HadGEM2-ES;rcp45;2008;8;231,171;218,9073
Löja;ALR;HadGEM2-ES;rcp85;2008;5;231,171;0
Löja;ALR;HadGEM2-ES;rcp85;2008;6;231,171;4,628392
Löja;ALR;HadGEM2-ES;rcp85;2008;7;231,171;194,4962
Löja;ALR;HadGEM2-ES;rcp85;2008;8;231,171;159,0672
Löja;ALR;MPI-ESM-LR;rcp45;2010;5;231,171;0
Löja;ALR;MPI-ESM-LR;rcp45;2010;6;231,171;2,775918
Löja;ALR;MPI-ESM-LR;rcp45;2010;7;231,171;222,1249
Löja;ALR;MPI-ESM-LR;rcp45;2010;8;231,171;222,3175
Löja;ALR;MPI-ESM-LR;rcp85;2010;5;231,171;0
Löja;ALR;MPI-ESM-LR;rcp85;2010;6;231,171;112,3589
Löja;ALR;MPI-ESM-LR;rcp85;2010;7;231,171;228,4195
Löja;ALR;MPI-ESM-LR;rcp85;2010;8;231,171;130,0421
Löja;ALR;EC-EARTH;rcp45;2010;5;231,171;0
Löja;ALR;EC-EARTH;rcp45;2010;6;231,171;0
Löja;ALR;EC-EARTH;rcp45;2010;7;231,171;143,0137
Löja;ALR;EC-EARTH;rcp45;2010;8;231,171;152,3723
Löja;ALR;EC-EARTH;rcp85;2010;5;231,171;0
Löja;ALR;EC-EARTH;rcp85;2010;6;231,171;104,2103
Löja;ALR;EC-EARTH;rcp85;2010;7;231,171;227,0591
Löja;ALR;EC-EARTH;rcp85;2010;8;231,171;209,9849
Löja;ALR;IPSL-CM5A-MR;rcp45;2010;5;231,171;0
Löja;ALR;IPSL-CM5A-MR;rcp45;2010;6;231,171;1,298512
Löja;ALR;IPSL-CM5A-MR;rcp45;2010;7;231,171;220,4489
Löja;ALR;IPSL-CM5A-MR;rcp45;2010;8;231,171;176,1327
Löja;ALR;HadGEM2-ES;rcp45;2010;5;231,171;0
Löja;ALR;HadGEM2-ES;rcp45;2010;6;231,171;155,091
Löja;ALR;HadGEM2-ES;rcp45;2010;7;231,171;228,6982
Löja;ALR;HadGEM2-ES;rcp45;2010;8;231,171;213,0544
Löja;ALR;HadGEM2-ES;rcp85;2010;5;231,171;0
Löja;ALR;HadGEM2-ES;rcp85;2010;6;231,171;121,2778
Löja;ALR;HadGEM2-ES;rcp85;2010;7;231,171;168,9141
Löja;ALR;HadGEM2-ES;rcp85;2010;8;231,171;222,9307
Löja;ALR;MPI-ESM-LR;rcp45;2011;5;231,171;0
Löja;ALR;MPI-ESM-LR;rcp45;2011;6;231,171;119,1509
Löja;ALR;MPI-ESM-LR;rcp45;2011;7;231,171;208,2283
Löja;ALR;MPI-ESM-LR;rcp45;2011;8;231,171;182,3958
Löja;ALR;MPI-ESM-LR;rcp85;2011;5;231,171;0
Löja;ALR;MPI-ESM-LR;rcp85;2011;6;231,171;84,16642
Löja;ALR;MPI-ESM-LR;rcp85;2011;7;231,171;209,4746
Löja;ALR;MPI-ESM-LR;rcp85;2011;8;231,171;214,6691
Löja;ALR;EC-EARTH;rcp45;2011;5;231,171;0
Löja;ALR;EC-EARTH;rcp45;2011;6;231,171;0
Löja;ALR;EC-EARTH;rcp45;2011;7;231,171;104,2243
Löja;ALR;EC-EARTH;rcp45;2011;8;231,171;104,8518
Löja;ALR;EC-EARTH;rcp85;2011;5;231,171;0
Löja;ALR;EC-EARTH;rcp85;2011;6;231,171;69,16798
Löja;ALR;EC-EARTH;rcp85;2011;7;231,171;194,418
Löja;ALR;EC-EARTH;rcp85;2011;8;231,171;158,7424
Löja;ALR;IPSL-CM5A-MR;rcp45;2011;5;231,171;0
Löja;ALR;IPSL-CM5A-MR;rcp45;2011;6;231,171;0,172221
Löja;ALR;IPSL-CM5A-MR;rcp45;2011;7;231,171;216,8969
Löja;ALR;IPSL-CM5A-MR;rcp45;2011;8;231,171;223,5726
Löja;ALR;HadGEM2-ES;rcp45;2011;5;231,171;0
Löja;ALR;HadGEM2-ES;rcp45;2011;6;231,171;162,8137
Löja;ALR;HadGEM2-ES;rcp45;2011;7;231,171;224,7633
Löja;ALR;HadGEM2-ES;rcp45;2011;8;231,171;207,9343
Löja;ALR;HadGEM2-ES;rcp85;2011;5;231,171;0
Löja;ALR;HadGEM2-ES;rcp85;2011;6;231,171;93,6837
Löja;ALR;HadGEM2-ES;rcp85;2011;7;231,171;223,0082
Löja;ALR;HadGEM2-ES;rcp85;2011;8;231,171;184,8245
Löja;ALR;MPI-ESM-LR;rcp45;2012;5;231,171;0
Löja;ALR;MPI-ESM-LR;rcp45;2012;6;231,171;19,39259
Löja;ALR;MPI-ESM-LR;rcp45;2012;7;231,171;225,726
Löja;ALR;MPI-ESM-LR;rcp45;2012;8;231,171;219,5853
Löja;ALR;MPI-ESM-LR;rcp85;2012;5;231,171;0
Löja;ALR;MPI-ESM-LR;rcp85;2012;6;231,171;193,3978
Löja;ALR;MPI-ESM-LR;rcp85;2012;7;231,171;223,0724
Löja;ALR;MPI-ESM-LR;rcp85;2012;8;231,171;158,7259
Löja;ALR;EC-EARTH;rcp45;2012;5;231,171;0
Löja;ALR;EC-EARTH;rcp45;2012;6;231,171;1,637254
Löja;ALR;EC-EARTH;rcp45;2012;7;231,171;122,3918
Löja;ALR;EC-EARTH;rcp45;2012;8;231,171;219,9071
Löja;ALR;EC-EARTH;rcp85;2012;5;231,171;0
Löja;ALR;EC-EARTH;rcp85;2012;6;231,171;103,3937
Löja;ALR;EC-EARTH;rcp85;2012;7;231,171;221,3046
Löja;ALR;EC-EARTH;rcp85;2012;8;231,171;159,8257
Löja;ALR;IPSL-CM5A-MR;rcp45;2012;5;231,171;0
Löja;ALR;IPSL-CM5A-MR;rcp45;2012;6;231,171;75,68986
Löja;ALR;IPSL-CM5A-MR;rcp45;2012;7;231,171;226,9088
Löja;ALR;IPSL-CM5A-MR;rcp45;2012;8;231,171;228,6982
Löja;ALR;HadGEM2-ES;rcp45;2012;5;231,171;0
Löja;ALR;HadGEM2-ES;rcp45;2012;6;231,171;52,54035
Löja;ALR;HadGEM2-ES;rcp45;2012;7;231,171;196,5606
Löja;ALR;HadGEM2-ES;rcp45;2012;8;231,171;218,7788
Löja;ALR;HadGEM2-ES;rcp85;2012;5;231,171;0
Löja;ALR;HadGEM2-ES;rcp85;2012;6;231,171;10,57438
Löja;ALR;HadGEM2-ES;rcp85;2012;7;231,171;211,8355
Löja;ALR;HadGEM2-ES;rcp85;2012;8;231,171;196,2676
Abborre;FPE;MPI-ESM-LR;rcp45;2013;3;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp45;2013;4;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp45;2013;5;49,88664;49,88664
Abborre;FPE;MPI-ESM-LR;rcp45;2013;6;49,88664;6,808492
Abborre;FPE;MPI-ESM-LR;rcp45;2013;7;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp85;2013;3;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp85;2013;4;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp85;2013;5;49,88664;49,88664
Abborre;FPE;MPI-ESM-LR;rcp85;2013;6;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp85;2013;7;49,88664;0
Abborre;FPE;EC-EARTH;rcp45;2013;3;49,88664;0
Abborre;FPE;EC-EARTH;rcp45;2013;4;49,88664;0
Abborre;FPE;EC-EARTH;rcp45;2013;5;49,88664;49,88664
Abborre;FPE;EC-EARTH;rcp45;2013;6;49,88664;0
Abborre;FPE;EC-EARTH;rcp45;2013;7;49,88664;0
Abborre;FPE;EC-EARTH;rcp85;2013;3;49,88664;0
Abborre;FPE;EC-EARTH;rcp85;2013;4;49,88664;0
Abborre;FPE;EC-EARTH;rcp85;2013;5;49,88664;49,88664
Abborre;FPE;EC-EARTH;rcp85;2013;6;49,88664;9,509871
Abborre;FPE;EC-EARTH;rcp85;2013;7;49,88664;0
Abborre;FPE;IPSL-CM5A-MR;rcp45;2013;3;49,88664;0
Abborre;FPE;IPSL-CM5A-MR;rcp45;2013;4;49,88664;0
Abborre;FPE;IPSL-CM5A-MR;rcp45;2013;5;49,88664;49,88664
Abborre;FPE;IPSL-CM5A-MR;rcp45;2013;6;49,88664;12,14202
Abborre;FPE;IPSL-CM5A-MR;rcp45;2013;7;49,88664;0,064752
Abborre;FPE;HadGEM2-ES;rcp45;2013;3;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp45;2013;4;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp45;2013;5;49,88664;49,88664
Abborre;FPE;HadGEM2-ES;rcp45;2013;6;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp45;2013;7;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp85;2013;3;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp85;2013;4;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp85;2013;5;49,88664;49,88664
Abborre;FPE;HadGEM2-ES;rcp85;2013;6;49,88664;3,403149
Abborre;FPE;HadGEM2-ES;rcp85;2013;7;49,88664;2,761758
Abborre;FPE;MPI-ESM-LR;rcp45;2014;3;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp45;2014;4;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp45;2014;5;49,88664;49,88664
Abborre;FPE;MPI-ESM-LR;rcp45;2014;6;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp45;2014;7;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp85;2014;3;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp85;2014;4;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp85;2014;5;49,88664;49,88664
Abborre;FPE;MPI-ESM-LR;rcp85;2014;6;49,88664;6,230814
Abborre;FPE;MPI-ESM-LR;rcp85;2014;7;49,88664;0
Abborre;FPE;EC-EARTH;rcp45;2014;3;49,88664;0
Abborre;FPE;EC-EARTH;rcp45;2014;4;49,88664;0
Abborre;FPE;EC-EARTH;rcp45;2014;5;49,88664;49,88664
Abborre;FPE;EC-EARTH;rcp45;2014;6;49,88664;2,312169
Abborre;FPE;EC-EARTH;rcp45;2014;7;49,88664;0
Abborre;FPE;EC-EARTH;rcp85;2014;3;49,88664;0
Abborre;FPE;EC-EARTH;rcp85;2014;4;49,88664;0
Abborre;FPE;EC-EARTH;rcp85;2014;5;49,88664;49,76287
Abborre;FPE;EC-EARTH;rcp85;2014;6;49,88664;23,10828
Abborre;FPE;EC-EARTH;rcp85;2014;7;49,88664;0
Abborre;FPE;IPSL-CM5A-MR;rcp45;2014;3;49,88664;0
Abborre;FPE;IPSL-CM5A-MR;rcp45;2014;4;49,88664;0
Abborre;FPE;IPSL-CM5A-MR;rcp45;2014;5;49,88664;49,88664
Abborre;FPE;IPSL-CM5A-MR;rcp45;2014;6;49,88664;7,000734
Abborre;FPE;IPSL-CM5A-MR;rcp45;2014;7;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp45;2014;3;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp45;2014;4;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp45;2014;5;49,88664;49,88664
Abborre;FPE;HadGEM2-ES;rcp45;2014;6;49,88664;2,50485
Abborre;FPE;HadGEM2-ES;rcp45;2014;7;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp85;2014;3;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp85;2014;4;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp85;2014;5;49,88664;49,88664
Abborre;FPE;HadGEM2-ES;rcp85;2014;6;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp85;2014;7;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp45;2015;3;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp45;2015;4;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp45;2015;5;49,88664;49,88664
Abborre;FPE;MPI-ESM-LR;rcp45;2015;6;49,88664;3,146511
Abborre;FPE;MPI-ESM-LR;rcp45;2015;7;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp85;2015;3;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp85;2015;4;49,88664;19,8241
Abborre;FPE;MPI-ESM-LR;rcp85;2015;5;49,88664;49,88664
Abborre;FPE;MPI-ESM-LR;rcp85;2015;6;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp85;2015;7;49,88664;0
Abborre;FPE;EC-EARTH;rcp45;2015;3;49,88664;0
Abborre;FPE;EC-EARTH;rcp45;2015;4;49,88664;0
Abborre;FPE;EC-EARTH;rcp45;2015;5;49,88664;49,88664
Abborre;FPE;EC-EARTH;rcp45;2015;6;49,88664;9,06008
Abborre;FPE;EC-EARTH;rcp45;2015;7;49,88664;1,091998
Abborre;FPE;EC-EARTH;rcp85;2015;3;49,88664;0
Abborre;FPE;EC-EARTH;rcp85;2015;4;49,88664;0
Abborre;FPE;EC-EARTH;rcp85;2015;5;49,88664;49,88664
Abborre;FPE;EC-EARTH;rcp85;2015;6;49,88664;5,652697
Abborre;FPE;EC-EARTH;rcp85;2015;7;49,88664;0
Abborre;FPE;IPSL-CM5A-MR;rcp45;2015;3;49,88664;0
Abborre;FPE;IPSL-CM5A-MR;rcp45;2015;4;49,88664;0
Abborre;FPE;IPSL-CM5A-MR;rcp45;2015;5;49,88664;49,76287
Abborre;FPE;IPSL-CM5A-MR;rcp45;2015;6;49,88664;27,25774
Abborre;FPE;IPSL-CM5A-MR;rcp45;2015;7;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp45;2015;3;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp45;2015;4;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp45;2015;5;49,88664;49,88664
Abborre;FPE;HadGEM2-ES;rcp45;2015;6;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp45;2015;7;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp85;2015;3;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp85;2015;4;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp85;2015;5;49,88664;49,88664
Abborre;FPE;HadGEM2-ES;rcp85;2015;6;49,88664;1,284621
Abborre;FPE;HadGEM2-ES;rcp85;2015;7;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp45;2016;3;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp45;2016;4;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp45;2016;5;49,88664;49,88664
Abborre;FPE;MPI-ESM-LR;rcp45;2016;6;49,88664;6,037719
Abborre;FPE;MPI-ESM-LR;rcp45;2016;7;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp85;2016;3;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp85;2016;4;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp85;2016;5;49,88664;49,88664
Abborre;FPE;MPI-ESM-LR;rcp85;2016;6;49,88664;3,146511
Abborre;FPE;MPI-ESM-LR;rcp85;2016;7;49,88664;0
Abborre;FPE;EC-EARTH;rcp45;2016;3;49,88664;0
Abborre;FPE;EC-EARTH;rcp45;2016;4;49,88664;0
Abborre;FPE;EC-EARTH;rcp45;2016;5;49,88664;49,88664
Abborre;FPE;EC-EARTH;rcp45;2016;6;49,88664;0,186274
Abborre;FPE;EC-EARTH;rcp45;2016;7;49,88664;0
Abborre;FPE;EC-EARTH;rcp85;2016;3;49,88664;0
Abborre;FPE;EC-EARTH;rcp85;2016;4;49,88664;0
Abborre;FPE;EC-EARTH;rcp85;2016;5;49,88664;49,88664
Abborre;FPE;EC-EARTH;rcp85;2016;6;49,88664;2,761758
Abborre;FPE;EC-EARTH;rcp85;2016;7;49,88664;0
Abborre;FPE;IPSL-CM5A-MR;rcp45;2016;3;49,88664;0
Abborre;FPE;IPSL-CM5A-MR;rcp45;2016;4;49,88664;24,93733
Abborre;FPE;IPSL-CM5A-MR;rcp45;2016;5;49,88664;49,88664
Abborre;FPE;IPSL-CM5A-MR;rcp45;2016;6;49,88664;7,450563
Abborre;FPE;IPSL-CM5A-MR;rcp45;2016;7;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp45;2016;3;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp45;2016;4;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp45;2016;5;49,88664;49,88664
Abborre;FPE;HadGEM2-ES;rcp45;2016;6;49,88664;1,22039
Abborre;FPE;HadGEM2-ES;rcp45;2016;7;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp85;2016;3;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp85;2016;4;49,88664;25,00051
Abborre;FPE;HadGEM2-ES;rcp85;2016;5;49,88664;49,88664
Abborre;FPE;HadGEM2-ES;rcp85;2016;6;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp85;2016;7;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp45;2017;3;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp45;2017;4;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp45;2017;5;49,88664;49,88664
Abborre;FPE;MPI-ESM-LR;rcp45;2017;6;49,88664;2,568994
Abborre;FPE;MPI-ESM-LR;rcp45;2017;7;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp85;2017;3;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp85;2017;4;49,88664;34,38313
Abborre;FPE;MPI-ESM-LR;rcp85;2017;5;49,88664;49,88664
Abborre;FPE;MPI-ESM-LR;rcp85;2017;6;49,88664;2,183715
Abborre;FPE;MPI-ESM-LR;rcp85;2017;7;49,88664;0
Abborre;FPE;EC-EARTH;rcp45;2017;3;49,88664;0
Abborre;FPE;EC-EARTH;rcp45;2017;4;49,88664;0
Abborre;FPE;EC-EARTH;rcp45;2017;5;49,88664;49,88664
Abborre;FPE;EC-EARTH;rcp45;2017;6;49,88664;19,18362
Abborre;FPE;EC-EARTH;rcp45;2017;7;49,88664;0
Abborre;FPE;EC-EARTH;rcp85;2017;3;49,88664;0
Abborre;FPE;EC-EARTH;rcp85;2017;4;49,88664;0
Abborre;FPE;EC-EARTH;rcp85;2017;5;49,88664;49,88664
Abborre;FPE;EC-EARTH;rcp85;2017;6;49,88664;12,852
Abborre;FPE;EC-EARTH;rcp85;2017;7;49,88664;5,333238
Abborre;FPE;IPSL-CM5A-MR;rcp45;2017;3;49,88664;0
Abborre;FPE;IPSL-CM5A-MR;rcp45;2017;4;49,88664;0
Abborre;FPE;IPSL-CM5A-MR;rcp45;2017;5;49,88664;48,91591
Abborre;FPE;IPSL-CM5A-MR;rcp45;2017;6;49,88664;8,992348
Abborre;FPE;IPSL-CM5A-MR;rcp45;2017;7;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp45;2017;3;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp45;2017;4;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp45;2017;5;49,88664;49,88664
Abborre;FPE;HadGEM2-ES;rcp45;2017;6;49,88664;3,531343
Abborre;FPE;HadGEM2-ES;rcp45;2017;7;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp85;2017;3;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp85;2017;4;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp85;2017;5;49,88664;49,88664
Abborre;FPE;HadGEM2-ES;rcp85;2017;6;49,88664;0
Abborre;FPE;HadGEM2-ES;rcp85;2017;7;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp45;2018;3;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp45;2018;4;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp45;2018;5;49,88664;49,88664
Abborre;FPE;MPI-ESM-LR;rcp45;2018;6;49,88664;6,166182
Abborre;FPE;MPI-ESM-LR;rcp45;2018;7;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp85;2018;3;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp85;2018;4;49,88664;0
Abborre;FPE;MPI-ESM-LR;rcp85;2018;5;49,88664;49,88664
Abborre;FPE;MPI-ESM-LR;rcp85;2018;6;49,88664;2,953962
Abborre;FPE;MPI-ESM-LR;rcp85;2018;7;49,88664;0
Abborre;FPE;EC-EARTH;rcp45;2018;3;49,88664;0
Abborre;FPE;EC-EARTH;rcp45;2018;4;49,88664;0
Abborre;FPE;EC-EARTH;rcp45;2018;5;49,88664;48,27367
Abborre;FPE;EC-EARTH;rcp45;2018;6;49,88664;42,12378
Abborre;FPE;EC-EARTH;rcp45;2018;7;49,88664;0
Abborre;FPE;EC-EARTH;rcp85;2018;3;49,88664;0
Abborre;FPE;EC-EARTH;rcp85;2018;4;49,88664;0
Abborre;FPE;EC-EARTH;rcp85;2018;5;49,88664;49,88664
Abborre;FPE;EC-EARTH;rcp85;2018;6;49,88664;2,183715
Abborre;FPE;EC-EARTH;rcp85;2018;7;49,88664;0
Abborre;FPE;IPSL-CM5A-MR;rcp45;2018;3;49,88664;0
Abborre;FPE;IPSL-CM5A-MR;rcp45;2018;4;49,88664;0
Abborre;FPE;IPSL-CM5A-MR;rcp45;2018;5;49,88664;49,88664
