Species;FAO;Stock;Mod;RCP;Year;Month;AreaBefore;AreaAfter;AreaAfter_Temp;AreaAfter_Sal;AreaAfter_O2
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2025;7;100287,5;56719,69;97395,6;100287,5;59674,38
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2025;8;100287,5;55727,89;94406,52;100287,5;61586,6
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2025;1;100287,5;75330,82;91789,62;96815,49;85631,53
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2025;2;100287,5;58630,25;73509,51;96990,33;85403,73
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2025;3;100287,5;50770,03;66253,04;97913,01;84849,06
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2025;4;100287,5;48046,05;63125,92;98058,06;85345,27
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2025;5;100287,5;58998,41;70549,66;100017,6;88951,2
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2025;6;100287,5;64201,26;76756,07;99679,62;88090,35
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2025;7;100287,5;62373,39;77630,92;99582,85;85641,74
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2025;8;100287,5;66116,37;83268,75;97751,15;85186,38
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2025;1;100287,5;58268,13;100278;100287,5;58277,88
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2025;2;100287,5;57546,8;100210,6;100287,5;57636,29
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2025;3;100287,5;57664,46;99860,98;100287,5;58121,53
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2025;4;100287,5;55662,15;99925,68;100287,5;56067,54
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2025;5;100287,5;54418,22;100252,6;100286,5;54455,08
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2025;6;100287,5;53025,63;99767,77;100287,5;53545,49
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2025;7;100287,5;50949,36;98016,1;100287,5;53189,91
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2025;8;100287,5;50537,36;96510,05;100286,5;53731,37
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2025;1;100287,5;56900;100174,5;100287,5;57039,53
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2025;2;100287,5;59140,89;100185,1;100287,5;59269,54
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2025;3;100287,5;60289,37;99642,75;100266,3;60991,71
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2025;4;100287,5;57841,19;99973,4;100256,8;58204,55
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2025;5;100287,5;56885,53;100282,2;100279,1;56899,61
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2025;6;100287,5;55097,95;100263,2;100287,5;55135,53
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2025;7;100287,5;53900,39;99294,86;100287,5;54904,31
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2025;8;100287,5;51389,55;95591,51;100287,5;56024,34
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2026;1;100287,5;88150,55;151115,1;159049,4;100043,9
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2026;2;100287,5;40081,66;81775,81;100287,5;58574,39
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2026;3;100287,5;26689,67;68366,08;100287,5;58619,81
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2026;4;100287,5;26944,05;67595,39;100287,5;59687,72
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2026;5;100287,5;45814,07;83910,69;100287,5;62284,21
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2026;6;100287,5;51843,58;88951,4;100287,5;63262,78
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2026;7;100287,5;51119,48;88945,5;100284,4;62461,64
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2026;8;100287,5;54604,85;91790,89;100287,5;63061,46
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2026;1;100287,5;69102,51;100174,5;100276,9;69225,99
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2026;2;100287,5;58688,44;89222,28;100283,3;69695,49
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2026;3;100287,5;57901,94;85496,13;100279,1;72728
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2026;4;100287,5;68964,37;92203,43;100287,5;77154,98
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2026;5;100287,5;71777,26;95701,3;100287,5;76399,87
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2026;6;100287,5;72966,47;97887,35;100280,1;75381,82
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2026;7;100287,5;73208,39;98064,76;100281,2;75419,94
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2026;8;100287,5;70853,81;96730,03;100279,1;74390,8
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2026;1;100287,5;72330,04;95624,93;100287,5;77027,92
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2026;2;100287,5;47889,12;72308,19;100287,5;76017,39
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2026;3;100287,5;41500,7;66822,13;100287,5;75059,88
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2026;4;100287,5;47689,88;71977,46;100287,5;75860,79
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2026;5;100287,5;62619,14;88150,25;100287,5;74818,64
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2026;6;100287,5;65454,77;91264,47;100287,5;74534,85
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2026;7;100287,5;68912,71;92796,18;100287,5;76462,34
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2026;8;100287,5;68975,02;93621,84;100287,5;75725,43
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2026;1;100287,5;66658,46;99562,12;100287,5;67423,34
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2026;2;100287,5;50476,39;82231,46;100287,5;68333,72
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2026;3;100287,5;36321,49;70236,78;100287,5;66022,26
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2026;4;100287,5;35539,77;69098,39;100287,5;66322,19
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2026;5;100287,5;45271,25;79134,81;100287,5;66243,25
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2026;6;100287,5;50369,21;84946,3;100287,5;65678
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2026;7;100287,5;58269,28;93230,63;100287,5;65404,91
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2026;8;100287,5;59075,11;90500,85;100287,5;68888,45
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2026;1;100287,5;84293,64;96034,41;99659,46;88821,55
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2026;2;100287,5;59306,51;71523,52;99026,49;88237,55
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2026;3;100287,5;49200,27;62971,88;98988,36;86689,5
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2026;4;100287,5;51353,76;66041,61;98995,79;85508,31
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2026;5;100287,5;67971,85;82919,55;99962,8;85351,85
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2026;6;100287,5;75205,22;89682,72;99961,39;86026,15
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2026;7;100287,5;78081,28;92459,84;99968,82;86188,85
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2026;8;100287,5;78585,48;93414,48;100210,6;85601,22
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2026;1;100287,5;55623,42;100261,5;100287,5;55674,2
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2026;2;100287,5;56356,52;100195,7;100287,5;56473,82
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2026;3;100287,5;55023,32;100115,1;100287,5;55209,09
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2026;4;100287,5;54051,08;100246,2;100287,5;54080,52
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2026;5;100287,5;52644,97;100253,6;100279,1;52688,05
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2026;6;100287,5;52554,2;100149,7;100283,3;52692,24
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2026;7;100287,5;51703,84;99724,32;100280,1;52262,42
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2026;8;100287,5;50766,63;98920,67;100276,9;52132,91
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2026;1;100287,5;53304,58;100262,1;100287,5;53330,47
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2026;2;100287,5;54698,19;98175,08;100287,5;56944,47
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2026;3;100287,5;56605,31;97243,71;100279,1;59850,95
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2026;4;100287,5;56799,61;98894,96;100266,3;58294,65
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2026;5;100287,5;58320,22;100074,9;100282,2;58568,01
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2026;6;100287,5;55739,78;99992,84;100286,5;56041,99
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2026;7;100287,5;55327,1;99263,07;100287,5;56354,89
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2026;8;100287,5;53092,47;97353,74;100287,5;55983,54
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2027;1;100287,5;98141,95;153908,4;159151,2;107241
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2027;2;100287,5;44890,89;79305,73;100275,9;65440,75
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2027;3;100287,5;33816,27;66888,79;100241,3;66886,97
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2027;4;100287,5;28014,28;61691,44;100253,6;66356,37
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2027;5;100287,5;35091,6;71383,21;100280,1;63836,27
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2027;6;100287,5;40280,89;78129,4;100279,1;62254,94
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2027;7;100287,5;49024,58;84729,2;100282,2;64691,09
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2027;8;100287,5;50166,63;87220,62;100279,1;63292,55
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2027;1;100287,5;61195,17;91758,91;100205,3;69702
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2027;2;100287,5;47986,85;76806,03;100262,5;71507,63
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2027;3;100287,5;44477,56;73690,33;100284,4;71248,04
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2027;4;100287,5;50032,68;77445,87;100271,6;72870,04
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2027;5;100287,5;57626,84;85685,2;100266,3;72284,53
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2027;6;100287,5;58587,1;88336,77;100278;70645,74
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2027;7;100287,5;61338,01;91033,57;100279,1;70761,63
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2027;8;100287,5;61126,9;91354,95;100279,1;70028,63
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2027;1;100287,5;75851,33;93722,42;100287,5;82465,25
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2027;2;100287,5;52455,25;73668,46;100287,5;79156,17
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2027;3;100287,5;43318,86;65743,99;100287,5;77980,15
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2027;4;100287,5;43671,97;63820,93;100287,5;80261,42
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2027;5;100287,5;47241,31;68957,31;100287,5;78597,98
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2027;6;100287,5;54778,34;79054,41;100287,5;76103,58
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2027;7;100287,5;56166,32;82168,59;100287,5;74200,55
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2027;8;100287,5;56220,7;83666,65;100287,5;72407,3
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2027;1;100287,5;70804,21;99349,77;100287,5;71776,69
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2027;2;100287,5;55011,91;81056,58;100287,5;74378,92
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2027;3;100287,5;45440,7;71478,46;100287,5;74151,1
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2027;4;100287,5;51519,82;75773,29;100287,5;75831,93
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2027;5;100287,5;61966,64;85501,28;100287,5;76780,35
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2027;6;100287,5;70036,29;92115,86;100287,5;78176,2
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2027;7;100287,5;72167,56;93079,72;100286,5;79457,64
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2027;8;100287,5;77019,33;96445,34;100287,5;80900,44
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2027;1;100287,5;78629,21;98787,74;95931,86;83846,19
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2027;2;100287,5;69407,51;86782,33;96538,46;83550,77
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2027;3;100287,5;57897,49;73538,95;97308,92;84714,01
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2027;4;100287,5;56413,15;70693,63;98698,59;86039,78
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2027;5;100287,5;70421,53;84384,11;99204,3;86365,43
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2027;6;100287,5;73963,19;88312,07;99568;86061,23
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2027;7;100287,5;75237,02;91117,44;99826,73;84637,9
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2027;8;100287,5;75886,29;93481,67;99840,83;82987,84
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2027;1;100287,5;57174,73;99880,81;100286,5;57586,87
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2027;2;100287,5;49307,81;90083,6;100286,5;59512,79
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2027;3;100287,5;43902,35;81388,29;100286,5;63088,32
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2027;4;100287,5;55610,09;91107,73;100287,5;65317,63
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2027;5;100287,5;62106,65;97161,45;100285,4;65466,78
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2027;6;100287,5;62249,73;98489,52;100287,5;64151,96
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2027;7;100287,5;61056,91;97478,9;100287,5;63889,4
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2027;8;100287,5;59550,5;95298,66;100280,1;64502,19
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2027;1;100287,5;58756,57;100143,8;100287,5;58913,86
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2027;2;100287,5;50890,75;93650,2;100276,9;57560,81
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2027;3;100287,5;44747,09;89008,79;100250,4;56113,92
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2027;4;100287,5;52788,84;98194,96;100262,1;54910,84
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2027;5;100287,5;53097,23;100134,2;100279,1;53274,44
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2027;6;100287,5;53171,16;100210,6;100279,1;53274,03
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2027;7;100287,5;52457,7;98849,69;100287,5;53904,36
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2027;8;100287,5;51194,53;96709,94;100287,5;54629,01
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2028;1;100287,5;102857,9;155162,9;159123,7;110730,9
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2028;2;100287,5;49424,32;82473,13;100271,6;67083,01
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2028;3;100287,5;42108,87;75792,9;100286,5;66212,08
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2028;4;100287,5;43755,65;77558,64;100283,3;66077,55
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2028;5;100287,5;63759,82;96351,4;100258,9;67816,19
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2028;6;100287,5;64540,72;98354,99;100285,4;66501,76
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2028;7;100287,5;65532,62;98751,17;100283,3;67077,38
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2028;8;100287,5;67030,56;99824,28;100279,1;67519,8
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2028;1;100287,5;67794,81;99606,96;100281,2;68487,45
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2028;2;100287,5;59225,73;93093,21;100279,1;66442,39
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2028;3;100287,5;56857,48;89277,61;100287,5;68030,92
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2028;4;100287,5;61727,24;92428,4;100287,5;69944,99
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2028;5;100287,5;64752,78;96255,98;100287,5;69002,64
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2028;6;100287,5;67425,28;98377,02;100287,5;69426,83
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2028;7;100287,5;63289,18;95273,95;100283,3;68362,3
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2028;8;100287,5;56083,42;90084,67;100279,1;65920,56
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2028;1;100287,5;69700,09;95566,92;100287,5;74469,85
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2028;2;100287,5;52080,89;78604,33;100287,5;73720,98
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2028;3;100287,5;33511,01;62539,32;100287,5;71221,22
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2028;4;100287,5;27783,84;59967,77;100287,5;68230
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2028;5;100287,5;30045,96;63470,47;100287,5;66875,08
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2028;6;100287,5;37324,42;72601,48;100287,5;64989,33
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2028;7;100287,5;38904,24;74943,65;100287,5;64224,63
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2028;8;100287,5;38537,1;74331,66;100287,5;64612,11
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2028;1;100287,5;73597,1;91928,74;100287,5;82001,31
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2028;2;100287,5;56665,54;75757,61;100279,1;81108,08
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2028;3;100287,5;46880,77;67860,68;100284,4;79169,1
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2028;4;100287,5;51750,97;72171,77;100287,5;79912,83
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2028;5;100287,5;60666,62;78622,42;100287,5;82343,99
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2028;6;100287,5;67625,46;85121,04;100287,5;82779,97
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2028;7;100287,5;69943,17;87005,13;100287,5;83188,12
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2028;8;100287,5;72405,61;87334,69;100287,5;85378,26
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2028;1;100287,5;71415,32;88218,47;97299,01;86014,41
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2028;2;100287,5;59440,81;72720,55;98464,17;87442,86
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2028;3;100287,5;45806,7;59513,88;97981,59;87082,62
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2028;4;100287,5;39090,85;51623,35;97215,52;88253,01
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2028;5;100287,5;42817,69;55486,54;96498,58;88250,68
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2028;6;100287,5;47784,49;60601,46;98263,87;88065,68
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2028;7;100287,5;51827,39;63793,81;99534,31;88707,45
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2028;8;100287,5;51879,96;64269,1;99630,83;88460,19
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2028;1;100287,5;66458,91;100271,6;100287,5;66475,16
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2028;2;100287,5;56543,67;88705,98;100287,5;67962,61
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2028;3;100287,5;42786,17;77156,31;100287,5;65547,52
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2028;4;100287,5;40439,79;78283,17;100279,1;62097,27
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2028;5;100287,5;48182,3;89531,04;100287,5;58856,99
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2028;6;100287,5;52736,34;94422,53;100286,5;58607,59
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2028;7;100287,5;53998,22;95590,47;100287,5;58618,43
Skarpsill;SPR;ALL;HadGEM2-ES;rcp45;2028;8;100287,5;54498,5;96823,82;100286,5;57956,95
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2028;1;100287,5;62246,64;99526,89;100263,2;63043,98
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2028;2;100287,5;61074,16;95657,62;100287,5;65627,18
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2028;3;100287,5;57399,6;93927,74;100287,5;63656,18
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2028;4;100287,5;62940,88;98533,04;100287,5;64813,75
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2028;5;100287,5;62808,81;99287,52;100287,5;63901,19
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2028;6;100287,5;62336,16;99828,1;100287,5;62841,42
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2028;7;100287,5;61004,68;100092,9;100287,5;61214,57
Skarpsill;SPR;ALL;HadGEM2-ES;rcp85;2028;8;100287,5;59548,9;99891,07;100286,5;59955,46
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2029;1;100287,5;108291,5;157821,6;159315,6;113455,7
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2029;2;100287,5;66827,07;100166;100287,5;66959,4
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2029;3;100287,5;57541,84;92602,79;100287,5;65094,94
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2029;4;100287,5;60934,03;97646,81;100287,5;63647,54
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2029;5;100287,5;60652,56;99781,43;100287,5;61189,68
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2029;6;100287,5;60665,42;99809,44;100287,5;61167,94
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2029;7;100287,5;61876,81;98346,47;100286,5;63821,57
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp45;2029;8;100287,5;59863,88;94365,7;100283,3;65766,97
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2029;1;100287,5;61023,7;100033,5;100286,5;61293,14
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2029;2;100287,5;55642,79;93664,09;100285,4;62251,56
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2029;3;100287,5;44320,77;79931,04;100287,5;64498,28
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2029;4;100287,5;52987,99;91419,48;100286,5;61904,86
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2029;5;100287,5;57546,24;97476,75;100282,2;60440,1
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2029;6;100287,5;58565,17;99876,57;100285,4;58997,1
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2029;7;100287,5;57436,48;99945,14;100287,5;57785,84
Skarpsill;SPR;ALL;MPI-ESM-LR;rcp85;2029;8;100287,5;56074,81;98677,97;100282,2;57674,2
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2029;1;100287,5;55149,84;85645,35;100287,5;69940,17
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2029;2;100287,5;44467,16;72460,56;100287,5;72037,42
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2029;3;100287,5;35326,84;64979,15;100287,5;70376,68
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2029;4;100287,5;33537,71;63855,36;100287,5;69881,87
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2029;5;100287,5;36954,21;67626,78;100287,5;69446,57
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2029;6;100287,5;40575,12;70915,58;100287,5;69821,72
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2029;7;100287,5;47815,06;77847,79;100287,5;70303,81
Skarpsill;SPR;ALL;EC-EARTH;rcp45;2029;8;100287,5;49513,29;78104,41;100287,5;71765,6
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2029;1;100287,5;77200,93;87472,27;100287,5;90043,13
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2029;2;100287,5;55244,6;68715,67;100287,5;86759,5
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2029;3;100287,5;50306,22;65486,8;100287,5;85124,9
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2029;4;100287,5;53422,53;66807,22;100287,5;86948,8
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2029;5;100287,5;62385,73;74760,43;100287,5;87920,05
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2029;6;100287,5;70767,93;83953,99;100287,5;87129,68
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2029;7;100287,5;73275,77;85607,62;100287,5;87997,06
Skarpsill;SPR;ALL;EC-EARTH;rcp85;2029;8;100287,5;76807,88;88378,38;100287,5;88778,16
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2029;1;100287,5;80238,43;94772,71;97153,39;88626,4
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2029;2;100287,5;72500,56;83452,09;96973,32;90816,12
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2029;3;100287,5;58386,19;67906,57;96992,46;91013,8
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2029;4;100287,5;59583,03;69670,04;97859,23;90015,02
Skarpsill;SPR;ALL;IPSL-CM5A-MR;rcp45;2029;5;100287,5;68665,54;79263,44;98683,74;89780,86
